"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Loại tản nhiệt","Kiểu lắp"
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5PT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5PT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5PT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, Philips Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","Philips Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3PD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3PD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B5PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B5PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5PD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5PD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3PD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3PD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 10 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5PD-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5PD-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5PD-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, Philips Dim 10 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","Philips Dim 10 Cấp","Nguồn to điện áp cao","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3MT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3MT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B5MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B5MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5MT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5MT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3MT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3MT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5MT-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5MT-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5MT-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, Meanwell Dim 1 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3ID-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3ID-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B5ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B5ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B5ID-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B5ID-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P3ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P3ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P3ID-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P3ID-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 3030, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6P5ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Lumileds 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5P5ID-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Lumileds 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trắng (5.000K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4P5ID-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Lumileds 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3P5ID-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Lumileds 5050, Inventronics Dim 5 Cấp | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-6B3SL-B","Đèn LED đường phố D05 SMD 250W | Trắng (6.000K - 6.500K), Bridgelux 3030, Năng lượng mặt trời | Nhôm đúc xám","250","Trắng (6.000K - 6.500K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-5B3SL-B","Đèn LED đường phố D05 SMD 250W | Trắng (5.000K), Bridgelux 3030, Năng lượng mặt trời | Nhôm đúc xám","250","Trắng (5.000K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-4B3SL-B","Đèn LED đường phố D05 SMD 250W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Năng lượng mặt trời | Nhôm đúc xám","250","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to điện áp thấp","Nhôm đúc xám",""
"DD05S","Sản xuất","Đèn LED đường phố D05 SMD","Đèn LED đường phố D05 SMD","DD05S250-3B3SL-B","Đèn LED đường phố D05 SMD 250W | Vàng (3.000K - 3.200K), Bridgelux 3030, Năng lượng mặt trời | Nhôm đúc xám","250","Vàng (3.000K - 3.200K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to điện áp thấp","Nhôm đúc xám",""
